Policies,Emissions,Energy
"('Phase-Out:', 2030, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 840, 'Modal shift:', -40, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",57.79709307,1.09755E+12
"('Phase-Out:', 2030, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 840, 'Modal shift:', -40, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",68.38720905,1.11409E+12
"('Phase-Out:', 2030, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 840, 'Modal shift:', -40, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",55.92220062,1.11025E+12
"('Phase-Out:', 2030, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 840, 'Modal shift:', -60, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",62.75829771,9.40874E+11
"('Phase-Out:', 2030, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 840, 'Modal shift:', -60, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",56.91275399,9.39711E+11
"('Phase-Out:', 2030, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 840, 'Modal shift:', -60, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",60.31415031,9.14691E+11
"('Phase-Out:', 2030, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 840, 'Modal shift:', -60, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",54.44403333,9.13506E+11
"('Phase-Out:', 2030, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 840, 'Modal shift:', -60, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",58.36336165,8.93373E+11
"('Phase-Out:', 2030, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 840, 'Modal shift:', -60, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",52.28839604,8.92046E+11
"('Phase-Out:', 2030, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 840, 'Modal shift:', -60, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",55.79292511,8.6736E+11
"('Phase-Out:', 2030, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 840, 'Modal shift:', -60, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",49.50601187,8.65887E+11
"('Phase-Out:', 2030, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 840, 'Modal shift:', -60, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",54.37258316,8.55843E+11
"('Phase-Out:', 2030, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 840, 'Modal shift:', -60, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",47.33284306,8.54106E+11
"('Phase-Out:', 2030, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 840, 'Modal shift:', -60, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",54.2415307,8.6637E+11
"('Phase-Out:', 2030, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 840, 'Modal shift:', -60, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",45.9088457,8.63945E+11
"('Phase-Out:', 2030, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",45.96307244,6.74367E+11
"('Phase-Out:', 2030, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",43.04030058,6.73785E+11
"('Phase-Out:', 2030, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",44.41767568,6.59613E+11
"('Phase-Out:', 2030, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",41.4931052,6.59029E+11
"('Phase-Out:', 2030, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",42.68118228,6.42266E+11
"('Phase-Out:', 2030, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",39.67129232,6.41618E+11
"('Phase-Out:', 2030, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",42.18720938,6.36382E+11
"('Phase-Out:', 2030, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",38.71804641,6.35577E+11
"('Phase-Out:', 2030, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",42.48170421,6.39896E+11
"('Phase-Out:', 2030, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",37.98585248,6.38843E+11
"('Phase-Out:', 2030, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",43.01688897,6.50956E+11
"('Phase-Out:', 2030, 'Net-zero:', 2020, 'Retro-fitting:', 0.5, 'Light-weighting:', 840, 'Modal shift:', -80, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",37.41820213,6.49462E+11
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",150.3934368,2.24046E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",124.791278,2.22848E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",148.6889239,2.24035E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",122.236809,2.22749E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",147.9271278,2.25197E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",120.6120538,2.23794E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",147.6461208,2.27161E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",119.4751273,2.25614E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",146.9544805,2.2908E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",118.2256206,2.27376E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",146.0721798,2.31243E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', 20, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",116.9745008,2.29363E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",132.6797912,1.97446E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",111.8213265,1.96552E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",131.0359767,1.97439E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",109.3925739,1.9646E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",130.5323312,1.9878E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",108.0109972,1.97682E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",130.4720832,2.00891E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",107.0809132,1.9965E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",129.9774279,2.02946E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",106.0166621,2.01548E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",129.2869805,2.05233E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', 0, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",104.9436936,2.03659E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",111.5734888,1.65054E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",95.15048938,1.64378E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",109.7596186,1.6441E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",92.75419712,1.63676E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",109.1662531,1.65205E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",91.38547414,1.6438E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",108.7887911,1.66518E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",90.25573931,1.65582E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",108.9570112,1.69017E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",89.76403928,1.67926E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",108.7693048,1.71642E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -20, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",89.19222389,1.70375E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -40, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",91.04330725,1.34185E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -40, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",78.81421859,1.33689E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -40, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",89.19749075,1.32922E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -40, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",76.64295691,1.32392E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -40, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",88.58276265,1.33124E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -40, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",75.3912844,1.32528E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -40, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",87.99675209,1.33653E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -40, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",74.18906113,1.32975E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -40, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",87.83950204,1.35046E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -40, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",73.42749522,1.3426E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -40, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",88.25799206,1.38069E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -40, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",73.4180471,1.37108E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -60, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",70.10203053,1.03006E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -60, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",61.90853532,1.02676E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -60, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",68.42775278,1.01619E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -60, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",60.20695924,1.01278E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -60, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",68.09661302,1.01579E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -60, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",59.41586533,1.01194E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -60, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",67.4412273,1.01494E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -60, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",58.2820237,1.01053E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -60, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",66.10315704,1.00968E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -60, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",56.74703572,1.00472E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -60, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",67.48000476,1.0433E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -60, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",57.41793814,1.03675E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -80, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",49.33809624,7.12178E+11
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -80, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",45.17638107,7.10529E+11
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -80, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",48.0180662,7.03054E+11
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -80, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",43.9096091,7.01405E+11
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -80, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",47.28598954,6.99785E+11
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -80, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",42.99852761,6.97907E+11
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -80, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",46.90849452,6.97164E+11
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -80, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",42.32024108,6.94958E+11
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -80, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",47.99933111,7.09752E+11
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -80, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",42.40403783,7.06902E+11
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -80, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",50.13738673,7.40931E+11
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1400, 'Modal shift:', -80, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",43.45094459,7.36875E+11
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', 20, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",140.9041209,2.09982E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', 20, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",118.1394276,2.08965E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', 20, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",138.4153834,2.0851E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', 20, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",114.9139241,2.0742E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', 20, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",136.798945,2.08161E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', 20, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",112.5498363,2.06971E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', 20, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",135.7142291,2.08687E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', 20, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",110.7245105,2.07375E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', 20, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",134.4044811,2.09357E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', 20, 'Scrap age:', 12, 'Regulated EV manufacture:', 1)",108.9409533,2.07913E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', 20, 'Scrap age:', 10, 'Regulated EV manufacture:', 0)",133.0596512,2.10426E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', 20, 'Scrap age:', 10, 'Regulated EV manufacture:', 1)",107.2915104,2.08834E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', 0, 'Scrap age:', 20, 'Regulated EV manufacture:', 0)",125.2996416,1.864E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', 0, 'Scrap age:', 20, 'Regulated EV manufacture:', 1)",106.7474431,1.85641E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', 0, 'Scrap age:', 18, 'Regulated EV manufacture:', 0)",122.8365704,1.84895E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', 0, 'Scrap age:', 18, 'Regulated EV manufacture:', 1)",103.6033299,1.84064E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', 0, 'Scrap age:', 16, 'Regulated EV manufacture:', 0)",121.4225524,1.84675E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', 0, 'Scrap age:', 16, 'Regulated EV manufacture:', 1)",101.4266928,1.83744E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', 0, 'Scrap age:', 14, 'Regulated EV manufacture:', 0)",120.51387,1.85309E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', 0, 'Scrap age:', 14, 'Regulated EV manufacture:', 1)",99.76306056,1.84257E+12
"('Phase-Out:', 2030, 'Net-zero:', 2050, 'Retro-fitting:', 0, 'Light-weighting:', 1120, 'Modal shift:', 0, 'Scrap age:', 12, 'Regulated EV manufacture:', 0)",119.3677358,1.86089E+12
